step,epoch,total_loss,otp_head_loss,decoder_loss,lr,elapsed_s
25,1,3.2176899909973145,2.003110647201538,1.214579463005066,5e-05,5.7
50,1,2.680582046508789,1.397032618522644,1.283549427986145,0.0001,10.4
