step,epoch,total_loss,otp_head_loss,decoder_loss,lr,elapsed_s
675,1,2.427988052368164,1.3064738512039185,1.121514081954956,9.925086167767374e-05,229.2
700,1,2.3496522903442383,1.1962168216705322,1.1534355878829956,9.902228360674138e-05,237.6
725,1,2.4151153564453125,1.2759090662002563,1.1392061710357666,9.876365274865267e-05,246.1
750,1,2.18742036819458,1.09317946434021,1.0942407846450806,9.847512765534683e-05,254.5
775,1,2.368661880493164,1.2220078706741333,1.1466540098190308,9.815688520522653e-05,262.9
800,1,2.416832447052002,1.1915909051895142,1.2252414226531982,9.780912049472367e-05,271.3
825,1,2.3239502906799316,1.1516474485397339,1.1723027229309082,9.743204671869694e-05,279.7
850,1,2.4437472820281982,1.2276643514633179,1.2160829305648804,9.702589503973405e-05,288.1
875,1,2.4485421180725098,1.2215311527252197,1.2270110845565796,9.6590914446439e-05,296.6
900,1,2.4371023178100586,1.2693830728530884,1.1677191257476807,9.612737160079133e-05,305.0
925,1,2.169484853744507,1.150022029876709,1.0194628238677979,9.563555067467069e-05,313.4
950,1,2.2664380073547363,1.1713885068893433,1.095049500465393,9.511575317564722e-05,321.8
975,1,2.3492679595947266,1.1574640274047852,1.191804051399231,9.456829776214423e-05,330.3
1000,1,2.2188196182250977,1.1912858486175537,1.0275338888168335,9.399352004808683e-05,338.7
1025,1,2.2520549297332764,1.1340216398239136,1.1180332899093628,9.339177239715607e-05,347.8
1050,1,2.493591547012329,1.3498215675354004,1.1437699794769287,9.276342370677457e-05,356.2
1075,1,2.39739990234375,1.2919596433639526,1.1054401397705078,9.210885918195652e-05,364.7
1100,1,2.223964214324951,1.221021056175232,1.0029430389404297,9.142848009916024e-05,373.1
1125,1,2.148083209991455,1.1196807622909546,1.02840256690979,9.07227035602883e-05,381.5
1150,1,2.150543451309204,1.188751459121704,0.9617920517921448,8.999196223698599e-05,389.9
1175,1,2.206573963165283,1.1085505485534668,1.0980232954025269,8.923670410539471e-05,398.3
1200,1,2.0568103790283203,1.0977586507797241,0.9590516090393066,8.845739217152333e-05,406.7
1225,1,2.2851505279541016,1.2434334754943848,1.0417170524597168,8.765450418740531e-05,415.1
1250,1,2.3270604610443115,1.2785218954086304,1.0485385656356812,8.682853235821596e-05,423.4
1275,1,2.1848812103271484,1.1796938180923462,1.0051875114440918,8.59799830405293e-05,431.8
1300,1,2.0810418128967285,1.0772794485092163,1.0037622451782227,8.510937643189962e-05,440.2
1325,1,2.2597222328186035,1.272056221961975,0.9876658916473389,8.421724625195768e-05,448.6
1350,1,2.0741395950317383,1.1547809839248657,0.9193586111068726,8.330413941521748e-05,457.0
1375,1,2.1212193965911865,1.1523594856262207,0.9688599109649658,8.237061569579388e-05,465.4
1400,1,2.0402092933654785,1.0246933698654175,1.0155158042907715,8.141724738423686e-05,473.8
1425,1,2.2397727966308594,1.2351619005203247,1.0046107769012451,8.044461893669248e-05,482.2
1450,1,2.0814156532287598,1.1397939920425415,0.9416216611862183,7.945332661660598e-05,490.6
1475,1,2.0924696922302246,1.1530723571777344,0.9393972754478455,7.844397812918635e-05,499.0
1500,1,2.1699862480163574,1.211012601852417,0.9589736461639404,7.741719224885673e-05,507.3
1525,1,2.177725315093994,1.1214303970336914,1.0562949180603027,7.63735984399188e-05,515.7
1550,1,2.163738489151001,1.2448756694793701,0.9188628196716309,7.531383647066381e-05,524.1
1575,1,2.147006034851074,1.1803516149520874,0.966654360294342,7.423855602116694e-05,532.5
1600,1,2.156203508377075,1.1905640363693237,0.9656394124031067,7.314841628500516e-05,540.9
1625,1,2.0558297634124756,1.1245332956314087,0.9312965273857117,7.204408556514299e-05,549.3
1650,1,2.1472744941711426,1.2078403234481812,0.9394341707229614,7.092624086423374e-05,557.7
1675,1,1.9404020309448242,1.1012319326400757,0.8391700983047485,6.979556746958759e-05,566.1
1700,1,2.090177297592163,1.191612720489502,0.8985645174980164,6.865275853306063e-05,574.5
1725,1,2.027083396911621,1.0953078269958496,0.9317756295204163,6.749851464612275e-05,582.9
1750,1,2.1243367195129395,1.1810578107833862,0.943278968334198,6.63335434103647e-05,591.3
1775,1,2.097665309906006,1.2255326509475708,0.8721325397491455,6.515855900370749e-05,599.7
